Pedigree,Range,Row,Rep,Grain Yield (BuA),Grain Yield (t/ha),PlantingDate,Management,Label,Data,Flight,Management,Pedigree,DTA,DTS,PHT,FHT,EHT
PHHB9/PHP60,13,229,4,67.22467378,4.217735584,4/6/2017,LP,70_LP,2.076,70,LP,,,,,,
PHHB9/PHR03,15,197,4,95.10478506,5.966958464,4/6/2017,LP,70_LP,2.22,70,LP,,,,,,
PHHB9/PHR55,13,235,4,111.7842795,7.013444719,4/6/2017,LP,70_LP,2.01276,70,LP,,,,,,
PHHB9/PHR63,14,201,4,102.0151938,6.400523632,4/6/2017,LP,70_LP,1.96118,70,LP,,,,,,
PHHB9/PHW30,15,199,4,112.4693642,7.056427541,4/6/2017,LP,70_LP,2.22377,70,LP,,,,,,
PHHB9/PHW53,12,211,4,96.83885829,6.075755754,4/6/2017,LP,70_LP,1.87099,70,LP,,,,,,
PHHB9/PHZ51,13,237,4,63.49803429,3.983922921,4/6/2017,LP,70_LP,1.962582,70,LP,,,,,,
PHHB9/Q381,13,205,4,93.12734627,5.842892202,4/6/2017,LP,70_LP,1.697,70,LP,,,,,,
PHN11_OH43_0001/PHB47,16,211,4,92.74332931,5.818798638,4/6/2017,LP,70_LP,1.877923,70,LP,,,,,,
PHN11_PHG47_0251/PHB47,15,221,4,72.19836643,4.529789467,4/6/2017,LP,70_LP,1.921,70,LP,,,,,,
PHN11_PHW65_0323/LH195,16,243,4,111.6594593,7.005613392,4/6/2017,LP,70_LP,2.017,70,LP,,,,,,
PHP02/PHG47,16,217,4,94.25690596,5.913761778,4/6/2017,LP,70_LP,1.729533,70,LP,,,,,,
PHP38/LH123HT,14,241,4,94.87181314,5.952341599,4/6/2017,LP,70_LP,2.216,70,LP,,,,,,
PHP38/LH185,13,227,4,80.40822631,5.044883349,4/6/2017,LP,70_LP,1.931172,70,LP,,,,,,
PHP38/LH210,14,237,4,108.522843,6.808819306,4/6/2017,LP,70_LP,2.174,70,LP,,,,,,
PHP38/PHJ65,13,195,4,81.58019033,5.118413409,4/6/2017,LP,70_LP,2.054,70,LP,,,,,,
PHP38/PHM49,14,195,4,94.45905992,5.926445097,4/6/2017,LP,70_LP,1.906719,70,LP,,,,,,
PHP38/PHM57,12,205,4,100.1429584,6.28305792,4/6/2017,LP,70_LP,1.95524,70,LP,,,,,,
PHP38/PHN47,14,233,4,109.1583449,6.848691256,4/6/2017,LP,70_LP,2.1291,70,LP,,,,,,
PHP38/PHN82,14,239,4,92.00467616,5.772454885,4/6/2017,LP,70_LP,1.95184,70,LP,,,,,,
PHP38/PHP60,12,219,4,68.85575871,4.320071298,4/6/2017,LP,70_LP,1.784,70,LP,,,,,,
PHP38/PHR03,13,215,4,127.8359765,8.020542409,4/6/2017,LP,70_LP,2.2879,70,LP,,,,,,
PHP38/PHR55,13,231,4,86.11745327,5.403085306,4/6/2017,LP,70_LP,2.146147,70,LP,,,,,,
PHP38/PHR63,13,217,4,91.82510229,5.761188261,4/6/2017,LP,70_LP,1.999371,70,LP,,,,,,
PHP38/PHW30,13,221,4,80.79691041,5.069269734,4/6/2017,LP,70_LP,2.033,70,LP,,,,,,
PHP38/PHW53,14,199,4,85.50496114,5.364657007,4/6/2017,LP,70_LP,1.88238,70,LP,,,,,,
PHP38/Q381,15,207,4,77.97455578,4.892192704,4/6/2017,LP,70_LP,1.78596,70,LP,,,,,,
PHV63/LH123HT,14,209,4,106.5303879,6.683810905,4/6/2017,LP,70_LP,1.958683,70,LP,,,,,,
PHV63/NK787,14,227,4,143.3080144,8.991271772,4/6/2017,LP,70_LP,2.34313,70,LP,,,,,,
PHV63/PGM49,13,247,4,88.51993543,5.553819165,4/6/2017,LP,70_LP,1.869418,70,LP,,,,,,
PHV63/PH210,12,227,4,112.6552572,7.068090635,4/6/2017,LP,70_LP,2.041,70,LP,,,,,,
PHV63/PHJ65,12,203,4,108.86733,6.830432725,4/6/2017,LP,70_LP,2.12236,70,LP,,,,,,
PHV63/PHM57,14,235,4,94.93828659,5.956512203,4/6/2017,LP,70_LP,2.025,70,LP,,,,,,
PHV63/PHN47,14,197,4,111.7413936,7.010754022,4/6/2017,LP,70_LP,2.073838,70,LP,,,,,,
PHV63/PHN82,13,233,4,90.01842906,5.647835983,4/6/2017,LP,70_LP,1.85781,70,LP,,,,,,
PHV63/PHP60,13,243,4,71.61573661,4.493234756,4/6/2017,LP,70_LP,1.987965,70,LP,,,,,,
PHV63/PHR03,12,201,4,93.7470169,5.881770887,4/6/2017,LP,70_LP,2.195929,70,LP,,,,,,
PHV63/PHR55,14,231,4,89.44750414,5.612015648,4/6/2017,LP,70_LP,2.01257,70,LP,,,,,,
PHV63/PHR63,14,249,4,104.4209652,6.55146386,4/6/2017,LP,70_LP,1.978,70,LP,,,,,,
PHV63/PHW30,12,221,4,92.428875,5.799069496,4/6/2017,LP,70_LP,2.080306,70,LP,,,,,,
PHV63/PHW53,13,209,4,109.2898176,6.856939968,4/6/2017,LP,70_LP,1.81593,70,LP,,,,,,
PHV63/PHZ51,15,203,4,99.26732088,6.228119649,4/6/2017,LP,70_LP,2.013035,70,LP,,,,,,
PHV63/Q381,12,225,4,82.88638286,5.200365086,4/6/2017,LP,70_LP,1.757,70,LP,,,,,,
PHW52/LH185,13,201,4,98.24061612,6.163703283,4/6/2017,LP,70_LP,1.8407,70,LP,,,,,,
PHW52/LH210,14,221,4,126.6266679,7.944669318,4/6/2017,LP,70_LP,2.061502,70,LP,,,,,,
PHW52/NK787,14,225,4,98.30443004,6.167707024,4/6/2017,LP,70_LP,2.15502,70,LP,,,,,,
PHW52/PHJ65,12,213,4,91.69575576,5.753072945,4/6/2017,LP,70_LP,2.140507,70,LP,,,,,,
PHW52/PHM49,15,219,4,84.70335343,5.314363429,4/6/2017,LP,70_LP,2.009,70,LP,,,,,,
PHW52/PHM57,13,207,4,84.28237714,5.287951004,4/6/2017,LP,70_LP,1.840527,70,LP,,,,,,
PHW52/PHN47,14,247,4,90.08399131,5.651949416,4/6/2017,LP,70_LP,2.120297,70,LP,,,,,,
PHW52/PHN82,13,203,4,86.48562416,5.426184674,4/6/2017,LP,70_LP,1.865812,70,LP,,,,,,
PHW52/PHN82,17,201,4,108.7288714,6.821745712,4/6/2017,LP,70_LP,1.96272,70,LP,,,,,,
PHW52/PHP60,14,211,4,98.47431404,6.178365697,4/6/2017,LP,70_LP,2.037,70,LP,,,,,,
PHW52/PHR03,14,243,4,118.2970329,7.422060636,4/6/2017,LP,70_LP,2.227119,70,LP,,,,,,
PHW52/PHR55,15,195,4,95.0792269,5.965354922,4/6/2017,LP,70_LP,2.096328,70,LP,,,,,,
PHW52/PHR63,14,213,4,68.54684571,4.300689823,4/6/2017,LP,70_LP,1.82874,70,LP,,,,,,
PHW52/PHW30,13,219,4,95.8319111,6.012578996,4/6/2017,LP,70_LP,2.049,70,LP,,,,,,
PHW52/PHW53,15,205,4,90.14080451,5.655513927,4/6/2017,LP,70_LP,1.88815,70,LP,,,,,,
PHW52/PHZ51,12,223,4,43.37178169,2.721184004,4/6/2017,LP,70_LP,2.052338,70,LP,,,,,,
PHW52/Q381,12,209,4,84.89623978,5.326465289,4/6/2017,LP,70_LP,1.66,70,LP,,,,,,
REV28HR20 (2016),16,197,4,155.5096149,9.756810995,4/6/2017,LP,70_LP,2.355235,70,LP,,,,,,
REV28HR20 (2016),20,207,4,158.8668537,9.967447134,4/6/2017,LP,70_LP,2.36088,70,LP,,,,,,
TX204/PHB47,12,241,4,72.40137233,4.542526237,4/6/2017,LP,70_LP,2.169,70,LP,,,,,,
TX303/TX777,12,231,4,88.12934743,5.529313328,4/6/2017,LP,70_LP,2.54532,70,LP,,,,,,
TX714/PHZ51,16,221,4,95.76043714,6.008094656,4/6/2017,LP,70_LP,2.17237,70,LP,,,,,,
TX714/TX775,12,247,4,82.53448769,5.178286872,4/6/2017,LP,70_LP,2.163017,70,LP,,,,,,
TX714/TX777,12,249,4,100.3907614,6.298605304,4/6/2017,LP,70_LP,2.398854,70,LP,,,,,,
TX714/TX779,12,245,4,92.3020991,5.791115464,4/6/2017,LP,70_LP,2.135,70,LP,,,,,,
TX740/LH195,12,243,4,132.970204,8.342668394,4/6/2017,LP,70_LP,2.28508,70,LP,,,,,,
TX770/LH195,12,237,4,80.96770561,5.079985576,4/6/2017,LP,70_LP,2.09901,70,LP,,,,,,
TX772W/LH195,11,245,4,88.24282567,5.536433053,4/6/2017,LP,70_LP,1.838,70,LP,,,,,,
VA35/LH195,16,215,4,102.9143078,6.456934838,4/6/2017,LP,70_LP,1.984666,70,LP,,,,,,
W10001_0022/PHB47,16,245,4,61.73463214,3.873285509,4/6/2017,LP,70_LP,1.78656,70,LP,,,,,,
W10004_0216/PHZ51,15,213,4,76.67373416,4.810578003,4/6/2017,LP,70_LP,2.299915,70,LP,,,,,,
W10005_0107/PHB47,15,243,4,87.17289429,5.46930461,4/6/2017,LP,70_LP,1.839669,70,LP,,,,,,
W37A/PHB47,17,205,4,79.59386914,4.993789859,4/6/2017,LP,70_LP,1.90532,70,LP,,,,,,
WF9/H95,15,227,4,65.17611661,4.089207293,4/6/2017,LP,70_LP,2.099,70,LP,,,,,,
2369/3IIH6,6,319,1,156.7914197,9.837232568,3/3/2017,OI,73_OI,1.571705,73,OI,,,,,,
2369/LH123HT,3,257,1,144.5569714,9.069632444,3/3/2017,OI,73_OI,1.83276,73,OI,,,,,,
2369/LH123HT,3,277,1,191.3274546,12.00405399,3/3/2017,OI,73_OI,1.955,73,OI,,,,,,
2369/LH123HT,3,289,1,173.8808893,10.90944103,3/3/2017,OI,73_OI,1.90501,73,OI,,,,,,
2369/LH123HT,3,305,1,158.5272265,9.94613862,3/3/2017,OI,73_OI,1.92419,73,OI,,,,,,
2369/LH123HT,4,319,1,165.2890867,10.37038372,3/3/2017,OI,73_OI,1.79594,73,OI,,,,,,
2369/LH123HT,4,315,1,163.9410529,10.28580689,3/3/2017,OI,73_OI,1.842,73,OI,,,,,,
2369/LH123HT,4,281,1,196.23054,12.31167791,3/3/2017,OI,73_OI,1.978858,73,OI,,,,,,
2369/LH123HT,4,277,1,194.9731228,12.23278644,3/3/2017,OI,73_OI,1.943093,73,OI,,,,,,
2369/LH123HT,4,261,1,174.58162,10.9534055,3/3/2017,OI,73_OI,1.84696,73,OI,,,,,,
2369/LH123HT,4,257,1,170.4568362,10.69461291,3/3/2017,OI,73_OI,1.908,73,OI,,,,,,
2369/LH123HT,5,281,1,180.7728814,11.34185072,3/3/2017,OI,73_OI,1.97,73,OI,,,,,,
2369/LH123HT,5,285,1,162.3487719,10.18590577,3/3/2017,OI,73_OI,1.90698,73,OI,,,,,,
2369/LH123HT,5,295,1,179.959428,11.29081393,3/3/2017,OI,73_OI,1.944439,73,OI,,,,,,
2369/LH123HT,5,307,1,182.899728,11.47529096,3/3/2017,OI,73_OI,1.85508,73,OI,,,,,,
2369/LH123HT,5,319,1,186.4676031,11.69914261,3/3/2017,OI,73_OI,1.806,73,OI,,,,,,
2369/PHN82,6,261,1,216.6232281,13.59113323,3/3/2017,OI,73_OI,1.688655,73,OI,,,,,,
2369/PHZ51,11,311,1,164.7030714,10.3336166,3/3/2017,OI,73_OI,1.809594,73,OI,,,,,,
B14A/H95,7,293,1,195.3360784,12.2555586,3/3/2017,OI,73_OI,1.666,73,OI,,,,,,
B14A/MO17,6,289,1,200.0054066,12.54851639,3/3/2017,OI,73_OI,1.72652,73,OI,,,,,,
B14A/OH43,6,317,1,209.9592889,13.17303178,3/3/2017,OI,73_OI,1.623,73,OI,,,,,,
B37/H95,7,275,1,168.6030249,10.57830314,3/3/2017,OI,73_OI,1.683,73,OI,,,,,,
B37/MO17,7,269,1,184.6073096,11.58242614,3/3/2017,OI,73_OI,1.85643,73,OI,,,,,,
B37/OH43,6,291,1,155.2226152,9.738804383,3/3/2017,OI,73_OI,1.673808,73,OI,,,,,,
B73/MO17,6,267,1,203.4394459,12.76397105,3/3/2017,OI,73_OI,1.951,73,OI,,,,,,
B73/PHM49,7,267,1,178.4615418,11.19683523,3/3/2017,OI,73_OI,1.82626,73,OI,,,,,,
B73/PHN82,7,279,1,210.0606178,13.17938924,3/3/2017,OI,73_OI,1.70717,73,OI,,,,,,
B73/PHZ51,6,281,1,173.7774936,10.90295389,3/3/2017,OI,73_OI,1.900313,73,OI,,,,,,
B73/PHZ51,10,267,1,193.1113699,12.11597842,3/3/2017,OI,73_OI,1.89462,73,OI,,,,,,
B73/TX6252,11,319,1,179.2339466,11.24529658,3/3/2017,OI,73_OI,1.640924,73,OI,,,,,,
B73/TX775,11,309,1,219.8842201,13.79573075,3/3/2017,OI,73_OI,1.777,73,OI,,,,,,
B73/TX777,11,297,1,195.0156605,12.2354553,3/3/2017,OI,73_OI,1.95553,73,OI,,,,,,
B73/TX779,11,295,1,221.8524283,13.91921788,3/3/2017,OI,73_OI,1.945711,73,OI,,,,,,
B97/PHB47,7,291,1,160.3595097,10.06109769,3/3/2017,OI,73_OI,1.69609,73,OI,,,,,,
CG44/CGR01,7,259,1,118.6425051,7.443735873,3/3/2017,OI,73_OI,1.424,73,OI,,,,,,
CG60/LH162,7,281,1,56.82353106,3.565158676,3/3/2017,OI,73_OI,1.39999,73,OI,,,,,,
CGR03/CG108,7,283,1,136.6115089,8.571127087,3/3/2017,OI,73_OI,1.50403,73,OI,,,,,,
DKB 64-69 (2016),3,279,1,218.9934551,13.73984337,3/3/2017,OI,73_OI,1.751,73,OI,,,,,,
DKB 64-69 (2016),10,303,1,217.5918306,13.65190421,3/3/2017,OI,73_OI,1.755992,73,OI,,,,,,
DKB 64-69 (2016),7,277,1,225.178338,14.1278884,3/3/2017,OI,73_OI,1.600233,73,OI,,,,,,
F42/H95,6,295,1,183.4012458,11.50675663,3/3/2017,OI,73_OI,1.839,73,OI,,,,,,
F42/MO17,6,269,1,198.3839745,12.4467863,3/3/2017,OI,73_OI,1.82663,73,OI,,,,,,
F42/OH43,6,259,1,199.6759286,12.52784464,3/3/2017,OI,73_OI,1.7,73,OI,,,,,,
G6611 VTTP (2017),6,255,1,222.7550241,13.97584754,3/3/2017,OI,73_OI,1.591784,73,OI,,,,,,
G7601VTTP (2017),6,301,1,223.0894286,13.99682837,3/3/2017,OI,73_OI,1.9155,73,OI,,,,,,
GEMN-0260/3IIH6,6,307,1,133.9383325,8.403409628,3/3/2017,OI,73_OI,1.40965,73,OI,,,,,,
GEMN-0268/3IIH6,6,293,1,170.1472935,10.67519192,3/3/2017,OI,73_OI,1.822,73,OI,,,,,,
LAMA2002-58-3-B-B-B-B-B-B-1-B19-B18-B22/LH195,11,315,1,210.0970215,13.18167324,3/3/2017,OI,73_OI,1.843244,73,OI,,,,,,
LH195/LH123HT,7,319,1,189.2239288,11.87207692,3/3/2017,OI,73_OI,1.74821,73,OI,,,,,,
LH195/LH185,9,303,1,179.5687215,11.26630066,3/3/2017,OI,73_OI,1.70312,73,OI,,,,,,
LH195/LH210,7,315,1,204.9841813,12.86088912,3/3/2017,OI,73_OI,1.871,73,OI,,,,,,
LH195/LH82,6,273,1,184.804189,11.59477853,3/3/2017,OI,73_OI,1.501,73,OI,,,,,,
LH195/NK787,8,297,1,213.2777608,13.38123565,3/3/2017,OI,73_OI,1.914,73,OI,,,,,,
LH195/PHJ65,8,317,1,207.7924975,13.03708536,3/3/2017,OI,73_OI,1.822,73,OI,,,,,,
LH195/PHM49,9,307,1,187.5042274,11.76418133,3/3/2017,OI,73_OI,1.68527,73,OI,,,,,,
LH195/PHM57,9,263,1,210.2880039,13.19365565,3/3/2017,OI,73_OI,1.681062,73,OI,,,,,,
LH195/PHN37,6,263,1,195.2728127,12.25158925,3/3/2017,OI,73_OI,1.767,73,OI,,,,,,
LH195/PHN47,8,315,1,204.96029,12.85939016,3/3/2017,OI,73_OI,1.754001,73,OI,,,,,,
LH195/PHN82,9,273,1,191.46435,12.01264293,3/3/2017,OI,73_OI,1.86084,73,OI,,,,,,
LH195/PHP60,9,301,1,205.6422484,12.90217684,3/3/2017,OI,73_OI,1.81704,73,OI,,,,,,
LH195/PHR03,8,291,1,224.9385506,14.11284393,3/3/2017,OI,73_OI,1.941,73,OI,,,,,,
LH195/PHR55,9,315,1,209.0213265,13.11418319,3/3/2017,OI,73_OI,1.791816,73,OI,,,,,,
LH195/PHR63,9,289,1,197.1142746,12.3671242,3/3/2017,OI,73_OI,1.75,73,OI,,,,,,
LH195/PHW30,9,257,1,177.6834625,11.14801784,3/3/2017,OI,73_OI,1.814124,73,OI,,,,,,
LH195/PHW53,8,267,1,176.1691968,11.05301147,3/3/2017,OI,73_OI,1.62918,73,OI,,,,,,
LH195/PHZ51,9,275,1,173.4439929,10.88202976,3/3/2017,OI,73_OI,1.87771,73,OI,,,,,,
LH195/PHZ51,11,303,1,172.3529112,10.81357433,3/3/2017,OI,73_OI,1.841,73,OI,,,,,,
LH195/Q381,8,273,1,143.1972771,8.98432402,3/3/2017,OI,73_OI,1.640215,73,OI,,,,,,
LH198/PHN37,7,271,1,157.4499165,9.878547241,3/3/2017,OI,73_OI,1.63949,73,OI,,,,,,
LH198/PHZ51,6,315,1,154.7906971,9.711705456,3/3/2017,OI,73_OI,1.857,73,OI,,,,,,
LH212HT/LH195,7,289,1,183.6931423,11.52507047,3/3/2017,OI,73_OI,1.778,73,OI,,,,,,
LH216/LH195,7,265,1,215.7724154,13.53775248,3/3/2017,OI,73_OI,1.814,73,OI,,,,,,
LH74/PHN82,6,275,1,175.1469222,10.98887305,3/3/2017,OI,73_OI,1.485,73,OI,,,,,,
NILASQ4G11I01S3/LH123HT,4,305,1,189.3612762,11.88069421,3/3/2017,OI,73_OI,1.947,73,OI,,,,,,
NILASQ4G11I02S2/LH123HT,4,309,1,187.5980296,11.77006656,3/3/2017,OI,73_OI,1.926,73,OI,,,,,,
NILASQ4G11I03S2/LH123HT,4,307,1,185.9988887,11.66973504,3/3/2017,OI,73_OI,1.800178,73,OI,,,,,,
NILASQ4G11I04S2/LH123HT,3,319,1,192.3533,12.06841644,3/3/2017,OI,73_OI,1.780072,73,OI,,,,,,
NILASQ4G11I05S2/LH123HT,3,313,1,148.2584158,9.30186434,3/3/2017,OI,73_OI,1.88666,73,OI,,,,,,
NILASQ4G11I06S3/LH123HT,3,311,1,172.5168538,10.82386023,3/3/2017,OI,73_OI,1.97475,73,OI,,,,,,
NILASQ4G11I07S3/LH123HT,3,317,1,173.6544588,10.89523458,3/3/2017,OI,73_OI,1.93,73,OI,,,,,,
NILASQ4G11I08S3/LH123HT,4,303,1,201.7624526,12.65875501,3/3/2017,OI,73_OI,2.008958,73,OI,,,,,,
NILASQ4G11I09S2/LH123HT,4,313,1,171.3857162,10.75289166,3/3/2017,OI,73_OI,1.929,73,OI,,,,,,
NILASQ4G11I10S2/LH123HT,3,315,1,178.2919319,11.18619375,3/3/2017,OI,73_OI,1.867307,73,OI,,,,,,
NILASQ4G11I11S2/LH123HT,4,311,1,177.7294894,11.15090561,3/3/2017,OI,73_OI,1.92504,73,OI,,,,,,
NILASQ4G11I12S3/LH123HT,4,317,1,202.1422913,12.68258643,3/3/2017,OI,73_OI,2.01874,73,OI,,,,,,
NILASQ4G21I01S2/LH123HT,4,295,1,189.3170939,11.87792218,3/3/2017,OI,73_OI,2.04202,73,OI,,,,,,
NILASQ4G21I02S2/LH123HT,4,279,1,168.8863649,10.59608014,3/3/2017,OI,73_OI,2.026,73,OI,,,,,,
NILASQ4G21I03S2/LH123HT,4,299,1,171.2339155,10.74336755,3/3/2017,OI,73_OI,1.941994,73,OI,,,,,,
NILASQ4G21I04S2/LH123HT,4,291,1,152.18775,9.548394252,3/3/2017,OI,73_OI,2.02064,73,OI,,,,,,
NILASQ4G21I05S2/LH123HT,4,285,1,187.3467002,11.75429794,3/3/2017,OI,73_OI,1.94342,73,OI,,,,,,
NILASQ4G21I06S2/LH123HT,4,297,1,186.7429646,11.71641903,3/3/2017,OI,73_OI,1.950887,73,OI,,,,,,
NILASQ4G21I07S2/LH123HT,4,287,1,195.9729285,12.29551514,3/3/2017,OI,73_OI,1.92364,73,OI,,,,,,
NILASQ4G21I08S2/LH123HT,4,283,1,196.4202779,12.32358223,3/3/2017,OI,73_OI,1.953327,73,OI,,,,,,
NILASQ4G21I09S2/LH123HT,4,289,1,199.984849,12.54722658,3/3/2017,OI,73_OI,2.02015,73,OI,,,,,,
NILASQ4G21I10S2/LH123HT,4,275,1,162.4153269,10.19008148,3/3/2017,OI,73_OI,1.89696,73,OI,,,,,,
NILASQ4G21I11S2/LH123HT,4,293,1,178.1515695,11.17738729,3/3/2017,OI,73_OI,1.94736,73,OI,,,,,,
NILASQ4G21I12S2/LH123HT,4,301,1,177.7605814,11.15285635,3/3/2017,OI,73_OI,1.961631,73,OI,,,,,,
NILASQ4G31I01S2/LH123HT,3,281,1,183.9277885,11.53979238,3/3/2017,OI,73_OI,1.975,73,OI,,,,,,
NILASQ4G31I02S3/LH123HT,3,275,1,171.4808592,10.75886102,3/3/2017,OI,73_OI,1.967,73,OI,,,,,,
NILASQ4G31I03S2/LH123HT,3,263,1,179.3823395,11.25460689,3/3/2017,OI,73_OI,1.969,73,OI,,,,,,
NILASQ4G31I04S2/LH123HT,3,273,1,175.8311846,11.03180428,3/3/2017,OI,73_OI,1.986,73,OI,,,,,,
NILASQ4G31I05S3/LH123HT,3,269,1,173.9380359,10.91302645,3/3/2017,OI,73_OI,1.99592,73,OI,,,,,,
NILASQ4G31I06S2/LH123HT,3,259,1,167.9349715,10.53638888,3/3/2017,OI,73_OI,1.91357,73,OI,,,,,,
NILASQ4G31I07S3/LH123HT,3,265,1,175.9641759,11.04014828,3/3/2017,OI,73_OI,1.967115,73,OI,,,,,,
NILASQ4G31I08S2/LH123HT,3,261,1,174.1517391,10.92643439,3/3/2017,OI,73_OI,1.94,73,OI,,,,,,
NILASQ4G31I09S2/LH123HT,3,271,1,182.3288549,11.43947388,3/3/2017,OI,73_OI,1.96918,73,OI,,,,,,
NILASQ4G31I11S3/LH123HT,3,255,1,172.8175438,10.84272579,3/3/2017,OI,73_OI,1.785,73,OI,,,,,,
NILASQ4G31I12S2/LH123HT,3,267,1,184.2232408,11.55832932,3/3/2017,OI,73_OI,1.943995,73,OI,,,,,,
NILASQ4G41I01S2/LH123HT,5,287,1,184.040963,11.54689305,3/3/2017,OI,73_OI,1.947,73,OI,,,,,,
NILASQ4G41I02S3/LH123HT,5,267,1,186.7502098,11.71687359,3/3/2017,OI,73_OI,1.92117,73,OI,,,,,,
NILASQ4G41I03S2/LH123HT,5,283,1,163.0410351,10.22933898,3/3/2017,OI,73_OI,1.926433,73,OI,,,,,,
NILASQ4G41I04S3/LH123HT,5,273,1,189.1270004,11.86599555,3/3/2017,OI,73_OI,1.958,73,OI,,,,,,
NILASQ4G41I05S3/LH123HT,5,279,1,198.936505,12.48145255,3/3/2017,OI,73_OI,1.994,73,OI,,,,,,
NILASQ4G41I06S3/LH123HT,5,277,1,173.8315509,10.90634549,3/3/2017,OI,73_OI,1.9445,73,OI,,,,,,
NILASQ4G41I07S2/LH123HT,5,269,1,192.6120523,12.08465079,3/3/2017,OI,73_OI,1.93713,73,OI,,,,,,
NILASQ4G41I08S2/LH123HT,5,271,1,179.9275433,11.28881345,3/3/2017,OI,73_OI,1.967,73,OI,,,,,,
NILASQ4G41I09S2/LH123HT,5,265,1,183.455281,11.51014684,3/3/2017,OI,73_OI,1.849,73,OI,,,,,,
NILASQ4G41I10S2/LH123HT,5,275,1,180.962597,11.35375364,3/3/2017,OI,73_OI,1.929481,73,OI,,,,,,
NILASQ4G41I11S2/LH123HT,5,263,1,168.8479684,10.59367111,3/3/2017,OI,73_OI,1.873644,73,OI,,,,,,
NILASQ4G41I12S3/LH123HT,5,289,1,186.5991129,11.70739364,3/3/2017,OI,73_OI,1.916748,73,OI,,,,,,
NILASQ4G51I01S2/LH123HT,4,265,1,182.7675145,11.46699577,3/3/2017,OI,73_OI,1.812,73,OI,,,,,,
NILASQ4G51I02S3/LH123HT,4,273,1,166.7429388,10.46159969,3/3/2017,OI,73_OI,1.9532,73,OI,,,,,,
NILASQ4G51I03S2/LH123HT,4,267,1,177.4249027,11.13179557,3/3/2017,OI,73_OI,1.891454,73,OI,,,,,,
NILASQ4G51I04S3/LH123HT,4,269,1,162.2243444,10.17809908,3/3/2017,OI,73_OI,1.822291,73,OI,,,,,,
NILASQ4G51I05S3/LH123HT,4,259,1,158.6308518,9.952640168,3/3/2017,OI,73_OI,1.881,73,OI,,,,,,
NILASQ4G51I06S2/LH123HT,4,255,1,171.6701674,10.77073838,3/3/2017,OI,73_OI,1.85776,73,OI,,,,,,
NILASQ4G51I07S3/LH123HT,5,255,1,162.7580878,10.21158661,3/3/2017,OI,73_OI,1.77068,73,OI,,,,,,
NILASQ4G51I08S3/LH123HT,5,257,1,160.9055728,10.09535818,3/3/2017,OI,73_OI,1.843,73,OI,,,,,,
NILASQ4G51I09S3/LH123HT,4,263,1,157.6937785,9.893847354,3/3/2017,OI,73_OI,1.844566,73,OI,,,,,,
NILASQ4G51I10S2/LH123HT,5,261,1,185.6710774,11.64916788,3/3/2017,OI,73_OI,1.917177,73,OI,,,,,,
NILASQ4G51I11S2/LH123HT,5,259,1,178.8701613,11.22247237,3/3/2017,OI,73_OI,1.88727,73,OI,,,,,,
NILASQ4G51I12S2/LH123HT,4,271,1,184.1715615,11.55508692,3/3/2017,OI,73_OI,1.897993,73,OI,,,,,,
NILASQ4G61I01S2/LH123HT,5,291,1,167.9615076,10.53805377,3/3/2017,OI,73_OI,1.94598,73,OI,,,,,,
NILASQ4G61I02S3/LH123HT,5,297,1,182.963579,11.47929702,3/3/2017,OI,73_OI,1.976035,73,OI,,,,,,
NILASQ4G61I03S3/LH123HT,5,293,1,187.1661707,11.74297135,3/3/2017,OI,73_OI,1.96406,73,OI,,,,,,
NILASQ4G61I04S3/LH123HT,5,309,1,183.6712586,11.52369747,3/3/2017,OI,73_OI,1.8212,73,OI,,,,,,
NILASQ4G61I05S3/LH123HT,5,313,1,182.6049276,11.45679492,3/3/2017,OI,73_OI,1.87373,73,OI,,,,,,
NILASQ4G61I06S3/LH123HT,5,299,1,174.6245726,10.95610038,3/3/2017,OI,73_OI,1.888,73,OI,,,,,,
NILASQ4G61I07S3/LH123HT,5,315,1,170.9440415,10.7251806,3/3/2017,OI,73_OI,1.904647,73,OI,,,,,,
NILASQ4G61I08S2/LH123HT,5,305,1,186.9318061,11.72826711,3/3/2017,OI,73_OI,1.9478,73,OI,,,,,,
NILASQ4G61I09S2/LH123HT,5,301,1,178.8382766,11.2204719,3/3/2017,OI,73_OI,1.939602,73,OI,,,,,,
NILASQ4G61I10S3/LH123HT,5,303,1,177.7358826,11.15130672,3/3/2017,OI,73_OI,1.918,73,OI,,,,,,
NILASQ4G61I11S2/LH123HT,5,311,1,199.9992134,12.54812782,3/3/2017,OI,73_OI,1.829706,73,OI,,,,,,
NILASQ4G61I12S2/LH123HT,5,317,1,170.3615598,10.68863518,3/3/2017,OI,73_OI,1.858996,73,OI,,,,,,
NILASQ4G71I01S2/LH123HT,3,299,1,157.5328731,9.883752013,3/3/2017,OI,73_OI,1.87261,73,OI,,,,,,
NILASQ4G71I02S2/LH123HT,3,303,1,175.5866633,11.0164628,3/3/2017,OI,73_OI,1.98567,73,OI,,,,,,
NILASQ4G71I03S2/LH123HT,3,293,1,203.6545938,12.77746962,3/3/2017,OI,73_OI,1.927789,73,OI,,,,,,
NILASQ4G71I04S2/LH123HT,3,309,1,178.6619623,11.20940978,3/3/2017,OI,73_OI,1.838545,73,OI,,,,,,
NILASQ4G71I05S2/LH123HT,3,297,1,169.1458802,10.61236237,3/3/2017,OI,73_OI,1.86301,73,OI,,,,,,
